,state,division_name,polling_place_name,premises_suburb,latitude,longitude,geom
1777,NSW,New England,Currabubula,CURRABUBULA,-31.2633,150.735,POINT (-31.2633 150.735)
1778,NSW,New England,Dangarsleigh,ARMIDALE,-30.6027534,151.678791,POINT (-30.6027534 151.678791)
1779,NSW,New England,Deepwater,DEEPWATER,-29.440344,151.8468007,POINT (-29.440344 151.8468007)
1780,NSW,New England,Delungra,DELUNGRA,-29.6517148,150.8311915,POINT (-29.6517148 150.8311915)
1781,NSW,New England,Divisional Office (PREPOLL),ARMIDALE,-30.513288,151.667668,POINT (-30.513288 151.667668)
1782,NSW,New England,Drake,DRAKE,-28.9286,152.375,POINT (-28.9286 152.375)
1783,NSW,New England,Dungowan,DUNGOWAN,-31.2233714,151.1382294,POINT (-31.2233714 151.1382294)
1784,NSW,New England,Duri,DURI,-31.2227108,150.8358479,POINT (-31.2227108 150.8358479)
1785,NSW,New England,Ebor,EBOR,-30.4028528,152.3497061,POINT (-30.4028528 152.3497061)
1786,NSW,New England,Elsmore,ELSMORE,-29.8028531,151.2751293,POINT (-29.8028531 151.2751293)
1787,NSW,New England,Emmaville,EMMAVILLE,-29.4471382,151.6011641,POINT (-29.4471382 151.6011641)
1788,NSW,New England,Gilgai,GILGAI,-29.8542,151.118,POINT (-29.8542 151.118)
1789,NSW,New England,Glencoe,GLENCOE,-29.9275,151.725,POINT (-29.9275 151.725)
1790,NSW,New England,Glen Innes,GLEN INNES,-29.7356,151.739,POINT (-29.7356 151.739)
1791,NSW,New England,Glen Innes PPVC,GLEN INNES,-29.7405596,151.7352298,POINT (-29.7405596 151.7352298)
1792,NSW,New England,Glen Innes West,GLEN INNES,-29.7379068,151.7295387,POINT (-29.7379068 151.7295387)
1793,NSW,New England,Gundy,GUNDY,-32.0142622,150.9990764,POINT (-32.0142622 150.9990764)
1794,NSW,New England,Guyra,GUYRA,-30.2225,151.676,POINT (-30.2225 151.676)
1795,NSW,New England,Hillvue,TAMWORTH,-31.1272456,150.9247104,POINT (-31.1272456 150.9247104)
1796,NSW,New England,Hillvue West,SOUTH TAMWORTH,-31.114202,150.908466,POINT (-31.114202 150.908466)
1797,NSW,New England,Inverell,INVERELL,-29.776158,151.113421,POINT (-29.776158 151.113421)
1798,NSW,New England,Inverell East,INVERELL,-29.7731886,151.1221498,POINT (-29.7731886 151.1221498)
1799,NSW,New England,Inverell PPVC,INVERELL,-29.7764413,151.1141017,POINT (-29.7764413 151.1141017)
1800,NSW,New England,Kentucky,KENTUCKY,-30.7611614,151.4492154,POINT (-30.7611614 151.4492154)
1801,NSW,New England,Kingstown,KINGSTOWN,-30.5073827,151.1149288,POINT (-30.5073827 151.1149288)
1802,NSW,New England,Kootingal,KOOTINGAL,-31.0541,151.054,POINT (-31.0541 151.054)
1803,NSW,New England,Legume,LEGUME,-28.40601,152.3068571,POINT (-28.40601 152.3068571)
1804,NSW,New England,Liston,LISTON,-28.6469,152.085,POINT (-28.6469 152.085)
1805,NSW,New England,Loomberah,LOOMBERAH,-31.2349851,151.0205212,POINT (-31.2349851 151.0205212)
1806,NSW,New England,Madgwick,UNIVERSITY OF NEW ENGLAND,-30.4961473,151.6407546,POINT (-30.4961473 151.6407546)
1807,NSW,New England,Manilla,MANILLA,-30.7464,150.72,POINT (-30.7464 150.72)
1808,NSW,New England,Merriwa,MERRIWA,-32.1415,150.353,POINT (-32.1415 150.353)
1809,NSW,New England,Mingoola,MINGOOLA,-29.0052308,151.542439,POINT (-29.0052308 151.542439)
1810,NSW,New England,Moonbi,MOONBI,-31.0189618,151.0747725,POINT (-31.0189618 151.0747725)
1811,NSW,New England,Moore Creek,MOORE CREEK,-30.995076,150.9219087,POINT (-30.995076 150.9219087)
1812,NSW,New England,Murrurundi,MURRURUNDI,-31.7643516,150.8352792,POINT (-31.7643516 150.8352792)
1813,NSW,New England,Muswellbrook NEW ENGLAND PPVC,MUSWELLBROOK,-32.2623668,150.8894256,POINT (-32.2623668 150.8894256)
1814,NSW,New England,Nemingha,NEMINGHA,-31.1271941,151.0042734,POINT (-31.1271941 151.0042734)
1815,NSW,New England,Newling,ARMIDALE,-30.5231,151.677,POINT (-30.5231 151.677)
1816,NSW,New England,Niangala,NIANGALA,-31.298,151.408,POINT (-31.298 151.408)
1817,NSW,New England,Nowendoc,NOWENDOC,-31.5140323,151.7163777,POINT (-31.5140323 151.7163777)
1818,NSW,New England,Nundle,NUNDLE,-31.4599,151.127,POINT (-31.4599 151.127)
1819,NSW,New England,Oxley Vale,OXLEY VALE,-31.059,150.895,POINT (-31.059 150.895)
1820,NSW,New England,Peel West,WEST TAMWORTH,-31.1,150.893,POINT (-31.1 150.893)
1821,NSW,New England,Quirindi,QUIRINDI,-31.5018,150.68,POINT (-31.5018 150.68)
1822,NSW,New England,Red Range,RED RANGE,-29.7773036,151.8946123,POINT (-29.7773036 151.8946123)
1823,NSW,New England,Rocky River,ROCKY RIVER,-30.6130803,151.4914677,POINT (-30.6130803 151.4914677)
1824,NSW,New England,Ross Hill,INVERELL,-29.7708,151.103,POINT (-29.7708 151.103)
1825,NSW,New England,Scone,SCONE,-32.0494367,150.8638438,POINT (-32.0494367 150.8638438)
1826,NSW,New England,Scone East,SCONE,-32.0501,150.874,POINT (-32.0501 150.874)
1827,NSW,New England,Scone South,SCONE,-32.0561859,150.8712771,POINT (-32.0561859 150.8712771)
1828,NSW,New England,Somerton,SOMERTON,-30.9384,150.642,POINT (-30.9384 150.642)
1834,NSW,New England,Spring Ridge,SPRING RIDGE,-31.396267,150.2440618,POINT (-31.396267 150.2440618)
1835,NSW,New England,Sydney (New England),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
1836,NSW,New England,Tamworth,TAMWORTH,-31.0854243,150.9285586,POINT (-31.0854243 150.9285586)
1837,NSW,New England,Tamworth Coledale,WEST TAMWORTH,-31.1105102,150.8954636,POINT (-31.1105102 150.8954636)
1838,NSW,New England,Tamworth East,TAMWORTH,-31.0831323,150.9375526,POINT (-31.0831323 150.9375526)
1839,NSW,New England,Tamworth North,NORTH TAMWORTH,-31.0719765,150.9185457,POINT (-31.0719765 150.9185457)
1840,NSW,New England,Tamworth PPVC,TAMWORTH,-31.092748,150.9320334,POINT (-31.092748 150.9320334)
1841,NSW,New England,Tamworth South,SOUTH TAMWORTH,-31.1045,150.917,POINT (-31.1045 150.917)
1842,NSW,New England,Tamworth West,WEST TAMWORTH,-31.092,150.921,POINT (-31.092 150.921)
1843,NSW,New England,Tenterfield,TENTERFIELD,-29.0512464,152.01901,POINT (-29.0512464 152.01901)
1844,NSW,New England,Tenterfield PPVC,TENTERFIELD,-29.0503855,152.0187522,POINT (-29.0503855 152.0187522)
1845,NSW,New England,Timbumburi,TIMBUMBURI,-31.2037,150.916,POINT (-31.2037 150.916)
1846,NSW,New England,Tingha,TINGHA,-29.9584202,151.2134837,POINT (-29.9584202 151.2134837)
1847,NSW,New England,Upper Horton,UPPER HORTON,-30.1408,150.444,POINT (-30.1408 150.444)
1848,NSW,New England,Uralla,URALLA,-30.6418998,151.4946628,POINT (-30.6418998 151.4946628)
1849,NSW,New England,Urbenville,URBENVILLE,-28.4733,152.545,POINT (-28.4733 152.545)
1850,NSW,New England,Walcha,WALCHA,-30.9802871,151.6033968,POINT (-30.9802871 151.6033968)
1851,NSW,New England,Wallabadah,WALLABADAH,-31.540796,150.8281404,POINT (-31.540796 150.8281404)
1852,NSW,New England,Werris Creek,WERRIS CREEK,-31.3492,150.651,POINT (-31.3492 150.651)
1853,NSW,New England,Westdale,WESTDALE,-31.0945,150.873,POINT (-31.0945 150.873)
1854,NSW,New England,Willow Tree,WILLOW TREE,-31.6452454,150.7261717,POINT (-31.6452454 150.7261717)
1855,NSW,New England,Wingen,WINGEN,-31.8938097,150.8795035,POINT (-31.8938097 150.8795035)
1856,NSW,New England,Wollomombi,WOLLOMOMBI,-30.5175911,152.0540444,POINT (-30.5175911 152.0540444)
1857,NSW,New England,Woolbrook,WOOLBROOK,-30.9695,151.342,POINT (-30.9695 151.342)
1858,NSW,New England,Woolomin,WOOLOMIN,-31.3018734,151.1484895,POINT (-31.3018734 151.1484895)
1859,NSW,New England,Yarrowitch,YARROWITCH,-31.250798,151.9482403,POINT (-31.250798 151.9482403)
1860,NSW,New England,Yetman,YETMAN,-28.9008756,150.7749832,POINT (-28.9008756 150.7749832)
1861,NSW,Newcastle,Adamstown Heights (Newcastle),ADAMSTOWN HEIGHTS,-32.9464,151.707,POINT (-32.9464 151.707)
1862,NSW,Newcastle,Adamstown North,ADAMSTOWN,-32.931127,151.728308,POINT (-32.931127 151.728308)
1863,NSW,Newcastle,Adamstown South,ADAMSTOWN,-32.937316,151.726387,POINT (-32.937316 151.726387)
1864,NSW,Newcastle,Beaumont Park,HAMILTON SOUTH,-32.9353,151.739,POINT (-32.9353 151.739)
1865,NSW,Newcastle,Birmingham Gardens North,SHORTLAND,-32.8894708,151.6945624,POINT (-32.8894708 151.6945624)
1866,NSW,Newcastle,BLV Newcastle PPVC,CHARLESTOWN,-32.9635037,151.6958026,POINT (-32.9635037 151.6958026)
1867,NSW,Newcastle,Cardiff Heights (Newcastle),CARDIFF HEIGHTS,-32.9377159,151.6830912,POINT (-32.9377159 151.6830912)
1868,NSW,Newcastle,Carrington,CARRINGTON,-32.9122,151.765,POINT (-32.9122 151.765)
1869,NSW,Newcastle,Charlestown NEWCASTLE PPVC,CHARLESTOWN,-32.965,151.685,POINT (-32.965 151.685)
1870,NSW,Newcastle,Cooks Hill,COOKS HILL,-32.929263,151.768023,POINT (-32.929263 151.768023)
1871,NSW,Newcastle,Cooks Hill South,COOKS HILL,-32.9338,151.768,POINT (-32.9338 151.768)
1872,NSW,Newcastle,Divisional Office (PREPOLL),CHARLESTOWN,-32.924199,151.748403,POINT (-32.924199 151.748403)
1873,NSW,Newcastle,Elermore Vale (Newcastle),ELERMORE VALE,-32.9149,151.666,POINT (-32.9149 151.666)
1874,NSW,Newcastle,Georgetown,GEORGETOWN,-32.9079407,151.7303967,POINT (-32.9079407 151.7303967)
1875,NSW,Newcastle,Glendore,MARYLAND,-32.8737,151.651,POINT (-32.8737 151.651)
1876,NSW,Newcastle,Hamilton,HAMILTON,-32.924,151.744,POINT (-32.924 151.744)
1877,NSW,Newcastle,Hamilton Central,HAMILTON,-32.9238,151.748,POINT (-32.9238 151.748)
1878,NSW,Newcastle,Hamilton North,HAMILTON NORTH,-32.917469,151.734085,POINT (-32.917469 151.734085)
1879,NSW,Newcastle,Hamilton South,MEREWETHER,-32.9341,151.754,POINT (-32.9341 151.754)
1880,NSW,Newcastle,Islington,ISLINGTON,-32.9115,151.744,POINT (-32.9115 151.744)
1881,NSW,Newcastle,Jesmond North,JESMOND,-32.9015303,151.6959716,POINT (-32.9015303 151.6959716)
1882,NSW,Newcastle,Kotara East,KOTARA,-32.9381045,151.705971,POINT (-32.9381045 151.705971)
1883,NSW,Newcastle,Kotara South (Newcastle),KOTARA,-32.945909,151.694912,POINT (-32.945909 151.694912)
1884,NSW,Newcastle,Lambton,LAMBTON,-32.9147,151.709,POINT (-32.9147 151.709)
1885,NSW,Newcastle,Lambton East,LAMBTON,-32.9175,151.722,POINT (-32.9175 151.722)
1886,NSW,Newcastle,Maryland,MARYLAND,-32.882,151.659,POINT (-32.882 151.659)
1887,NSW,Newcastle,Mayfield,MAYFIELD,-32.8980225,151.7414935,POINT (-32.8980225 151.7414935)
1888,NSW,Newcastle,Mayfield East,MAYFIELD EAST,-32.8959,151.748,POINT (-32.8959 151.748)
1889,NSW,Newcastle,Mayfield South,MAYFIELD,-32.9,151.734,POINT (-32.9 151.734)
1890,NSW,Newcastle,Mayfield West,MAYFIELD WEST,-32.8886207,151.7296696,POINT (-32.8886207 151.7296696)
1891,NSW,Newcastle,Merewether,MEREWETHER,-32.9378,151.752,POINT (-32.9378 151.752)
1892,NSW,Newcastle,Merewether Heights,MEREWETHER HEIGHTS,-32.9469,151.739,POINT (-32.9469 151.739)
1893,NSW,Newcastle,Merewether South,MEREWETHER,-32.9484767,151.7541281,POINT (-32.9484767 151.7541281)
1894,NSW,Newcastle,Minmi,MINMI,-32.8794128,151.616256,POINT (-32.8794128 151.616256)
1895,NSW,Newcastle,Newcastle City,THE HILL,-32.9304,151.777,POINT (-32.9304 151.777)
1896,NSW,Newcastle,Newcastle NEWCASTLE PPVC,NEWCASTLE,-32.9272155,151.7795013,POINT (-32.9272155 151.7795013)
1897,NSW,Newcastle,New Lambton,NEW LAMBTON,-32.924906,151.7157519,POINT (-32.924906 151.7157519)
1898,NSW,Newcastle,New Lambton Central,NEW LAMBTON,-32.9263433,151.7136245,POINT (-32.9263433 151.7136245)
1899,NSW,Newcastle,New Lambton South,NEW LAMBTON,-32.9314303,151.7175065,POINT (-32.9314303 151.7175065)
1900,NSW,Newcastle,Pittown,WALLSEND,-32.8996541,151.6636379,POINT (-32.8996541 151.6636379)
1901,NSW,Newcastle,Plattsburg,WALLSEND,-32.8921027,151.6680192,POINT (-32.8921027 151.6680192)
1902,NSW,Newcastle,Shortland,SHORTLAND,-32.8817314,151.6953455,POINT (-32.8817314 151.6953455)
1903,NSW,Newcastle,Silver Ridge,WALLSEND,-32.9066147,151.6836811,POINT (-32.9066147 151.6836811)
1906,NSW,Newcastle,Special Hospital Team 3,NEW LAMBTON HEIGHTS,-32.9221412,151.6924596,POINT (-32.9221412 151.6924596)
1907,NSW,Newcastle,Stockton,STOCKTON,-32.9111818,151.7806369,POINT (-32.9111818 151.7806369)
1908,NSW,Newcastle,Sydney (Newcastle),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
1909,NSW,Newcastle,The Junction,THE JUNCTION,-32.9392328,151.7581201,POINT (-32.9392328 151.7581201)
1910,NSW,Newcastle,Tighes Hill,TIGHES HILL,-32.9078104,151.7508547,POINT (-32.9078104 151.7508547)
1911,NSW,Newcastle,Wallsend,WALLSEND,-32.9083,151.672,POINT (-32.9083 151.672)
1912,NSW,Newcastle,Wallsend PPVC,WALLSEND,-32.898,151.668,POINT (-32.898 151.668)
1913,NSW,Newcastle,Wallsend South,ELERMORE VALE,-32.9206289,151.6753603,POINT (-32.9206289 151.6753603)
1914,NSW,Newcastle,Warabrook,WARABROOK,-32.8867,151.718,POINT (-32.8867 151.718)
1915,NSW,Newcastle,Waratah,WARATAH,-32.9058,151.722,POINT (-32.9058 151.722)
1916,NSW,Newcastle,Waratah West,WARATAH WEST,-32.8993,151.716,POINT (-32.8993 151.716)
1917,NSW,North Sydney,Artarmon,ARTARMON,-33.8069303,151.1861229,POINT (-33.8069303 151.1861229)
1918,NSW,North Sydney,Artarmon Central,ARTARMON,-33.8109871,151.1857357,POINT (-33.8109871 151.1857357)
1919,NSW,North Sydney,BLV North Sydney PPVC,CHATSWOOD,-33.7981824,151.1818539,POINT (-33.7981824 151.1818539)
1920,NSW,North Sydney,Cammeray,CAMMERAY,-33.820861,151.211348,POINT (-33.820861 151.211348)
1921,NSW,North Sydney,Cammeray Central,CAMMERAY,-33.8258501,151.2177322,POINT (-33.8258501 151.2177322)
1922,NSW,North Sydney,Cammeray South,CAMMERAY,-33.826301,151.21056,POINT (-33.826301 151.21056)
1923,NSW,North Sydney,Castlecrag,CASTLECRAG,-33.8033981,151.2131419,POINT (-33.8033981 151.2131419)
1924,NSW,North Sydney,Central Sydney NORTH SYDNEY PPVC,HAYMARKET,-33.8825375,151.2062488,POINT (-33.8825375 151.2062488)
1925,NSW,North Sydney,Chatswood (North Sydney),CHATSWOOD,-33.7991792,151.1830173,POINT (-33.7991792 151.1830173)
1926,NSW,North Sydney,Chatswood East,CHATSWOOD,-33.7993082,151.1871733,POINT (-33.7993082 151.1871733)
1927,NSW,North Sydney,Chatswood NORTH SYDNEY PPVC,CHATSWOOD,-33.80077,151.1796,POINT (-33.80077 151.1796)
1928,NSW,North Sydney,Chatswood South,LANE COVE NORTH,-33.8092487,151.1748087,POINT (-33.8092487 151.1748087)
1929,NSW,North Sydney,Chatswood West (North Sydney),CHATSWOOD,-33.7999459,151.1753141,POINT (-33.7999459 151.1753141)
1930,NSW,North Sydney,Cremorne (North Sydney),CREMORNE,-33.8285,151.225,POINT (-33.8285 151.225)
1931,NSW,North Sydney,Crows Nest,CROWS NEST,-33.8302599,151.2035121,POINT (-33.8302599 151.2035121)
1932,NSW,North Sydney,Crows Nest East,CROWS NEST,-33.8291235,151.2087245,POINT (-33.8291235 151.2087245)
1933,NSW,North Sydney,Crows Nest NORTH SYDNEY PPVC,CROWS NEST,-33.8235867,151.2006677,POINT (-33.8235867 151.2006677)
1935,NSW,North Sydney,Gladesville (North Sydney),GLADESVILLE,-33.8323301,151.1259218,POINT (-33.8323301 151.1259218)
1936,NSW,North Sydney,Greenwich,GREENWICH,-33.825932,151.183116,POINT (-33.825932 151.183116)
1937,NSW,North Sydney,Greenwich North,GREENWICH,-33.8291705,151.1883862,POINT (-33.8291705 151.1883862)
1938,NSW,North Sydney,Hunters Hill,HUNTERS HILL,-33.8352012,151.1513327,POINT (-33.8352012 151.1513327)
1939,NSW,North Sydney,Hunters Hill North (North Sydney),HUNTERS HILL,-33.8211705,151.1355456,POINT (-33.8211705 151.1355456)
1940,NSW,North Sydney,Hunters Hill West,HUNTERS HILL,-33.8315418,151.1427724,POINT (-33.8315418 151.1427724)
1941,NSW,North Sydney,Kirribilli,MILSONS POINT,-33.8485905,151.2143013,POINT (-33.8485905 151.2143013)
1942,NSW,North Sydney,Lane Cove,LANE COVE,-33.8164317,151.1694767,POINT (-33.8164317 151.1694767)
1943,NSW,North Sydney,Lane Cove East,LANE COVE,-33.8127091,151.1713361,POINT (-33.8127091 151.1713361)
1944,NSW,North Sydney,Lane Cove North,LANE COVE NORTH,-33.804541,151.155406,POINT (-33.804541 151.155406)
1945,NSW,North Sydney,Lane Cove North Central,CHATSWOOD,-33.8044,151.171,POINT (-33.8044 151.171)
1946,NSW,North Sydney,Lane Cove South,LANE COVE,-33.819208,151.1701635,POINT (-33.819208 151.1701635)
1947,NSW,North Sydney,Lane Cove West,LANE COVE,-33.812923,151.158335,POINT (-33.812923 151.158335)
1948,NSW,North Sydney,Lane Cove West Central,LANE COVE WEST,-33.8098512,151.1523201,POINT (-33.8098512 151.1523201)
1949,NSW,North Sydney,Longueville,LONGUEVILLE,-33.8277534,151.1700811,POINT (-33.8277534 151.1700811)
1950,NSW,North Sydney,McMahons Point,MCMAHONS POINT,-33.843099,151.205217,POINT (-33.843099 151.205217)
1951,NSW,North Sydney,Mosman North (North Sydney),MOSMAN,-33.8224262,151.2325467,POINT (-33.8224262 151.2325467)
1953,NSW,North Sydney,Naremburn,NAREMBURN,-33.8194691,151.2007257,POINT (-33.8194691 151.2007257)
1954,NSW,North Sydney,Neutral Bay (North Sydney),NEUTRAL BAY,-33.8324891,151.2199092,POINT (-33.8324891 151.2199092)
1955,NSW,North Sydney,Neutral Bay West (North Sydney),NEUTRAL BAY,-33.8354107,151.2146238,POINT (-33.8354107 151.2146238)
1956,NSW,North Sydney,Northbridge,NORTHBRIDGE,-33.8105558,151.2170746,POINT (-33.8105558 151.2170746)
1957,NSW,North Sydney,Northbridge East,NORTHBRIDGE,-33.8122014,151.2189118,POINT (-33.8122014 151.2189118)
1958,NSW,North Sydney,North Sydney,NORTH SYDNEY,-33.8349829,151.2040327,POINT (-33.8349829 151.2040327)
1959,NSW,North Sydney,St Leonards,ST LEONARDS,-33.8209033,151.1865228,POINT (-33.8209033 151.1865228)
1962,NSW,North Sydney,Special Hospital Team 3,ST LEONARDS,-33.8208726,151.1897805,POINT (-33.8208726 151.1897805)
1964,NSW,North Sydney,Sydney (North Sydney),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
1965,NSW,North Sydney,Sydney NORTH SYDNEY PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
1966,NSW,North Sydney,Waverton,WAVERTON,-33.837717,151.196348,POINT (-33.837717 151.196348)
1967,NSW,North Sydney,Willoughby,WILLOUGHBY,-33.8019446,151.1995784,POINT (-33.8019446 151.1995784)
1968,NSW,North Sydney,Willoughby North,WILLOUGHBY,-33.7958337,151.2056701,POINT (-33.7958337 151.2056701)
1969,NSW,North Sydney,Willoughby PPVC,WILLOUGHBY,-33.7957255,151.197905,POINT (-33.7957255 151.197905)
1970,NSW,North Sydney,Willoughby South,NORTH WILLOUGHBY,-33.7971457,151.1961326,POINT (-33.7971457 151.1961326)
1971,NSW,North Sydney,Wollstonecraft,CROWS NEST,-33.8317545,151.2030955,POINT (-33.8317545 151.2030955)
1972,NSW,Page,Alstonville,ALSTONVILLE,-28.8398519,153.4339079,POINT (-28.8398519 153.4339079)
1974,NSW,Page,Bentley,BENTLEY,-28.7522929,153.0825835,POINT (-28.7522929 153.0825835)
1975,NSW,Page,Bexhill,BEXHILL,-28.766089,153.346233,POINT (-28.766089 153.346233)
1976,NSW,Page,BLV Page PPVC,GRAFTON,-29.689593,152.933411,POINT (-29.689593 152.933411)
1977,NSW,Page,Bonalbo,BONALBO,-28.7367,152.622,POINT (-28.7367 152.622)
1978,NSW,Page,Broadwater,BROADWATER,-29.0137,153.434,POINT (-29.0137 153.434)
1979,NSW,Page,Caniaba,CANIABA,-28.8375621,153.2051129,POINT (-28.8375621 153.2051129)
1980,NSW,Page,Casino,CASINO,-28.8659375,153.0477541,POINT (-28.8659375 153.0477541)
1981,NSW,Page,Casino North,CASINO,-28.8453543,153.0437671,POINT (-28.8453543 153.0437671)
1982,NSW,Page,Casino PPVC,CASINO,-28.8659005,153.0480111,POINT (-28.8659005 153.0480111)
1983,NSW,Page,Casino South,CASINO,-28.8727849,153.044616,POINT (-28.8727849 153.044616)
1984,NSW,Page,Casino West,CASINO,-28.855,153.037,POINT (-28.855 153.037)
1985,NSW,Page,Cawongla,CAWONGLA,-28.5997166,153.098625,POINT (-28.5997166 153.098625)
1986,NSW,Page,Chatsworth Island,CHATSWORTH ISLAND,-29.3821749,153.2338128,POINT (-29.3821749 153.2338128)
1987,NSW,Page,Clovass,MCKEES HILL,-28.8747551,153.1686889,POINT (-28.8747551 153.1686889)
1988,NSW,Page,Clunes,CLUNES,-28.7255698,153.4083947,POINT (-28.7255698 153.4083947)
1989,NSW,Page,Coffs Harbour PAGE PPVC,COFFS HARBOUR,-30.2970164,153.1158675,POINT (-30.2970164 153.1158675)
1990,NSW,Page,Copmanhurst,COPMANHURST,-29.5863893,152.7755195,POINT (-29.5863893 152.7755195)
1991,NSW,Page,Coraki,CORAKI,-28.9921,153.283,POINT (-28.9921 153.283)
1992,NSW,Page,Coramba,CORAMBA,-30.2214803,153.0114883,POINT (-30.2214803 153.0114883)
1993,NSW,Page,Corindi,CORINDI BEACH,-30.0221,153.194,POINT (-30.0221 153.194)
1994,NSW,Page,Coutts Crossing,COUTTS CROSSING,-29.8278507,152.8914689,POINT (-29.8278507 152.8914689)
1995,NSW,Page,Cowper,COWPER,-29.5697619,153.0781209,POINT (-29.5697619 153.0781209)
1996,NSW,Page,Divisional Office (PREPOLL),GRAFTON,-29.689593,152.933411,POINT (-29.689593 152.933411)
1997,NSW,Page,Dundurrabin,DUNDURRABIN,-30.19,152.542,POINT (-30.19 152.542)
1998,NSW,Page,Dunoon,DUNOON,-28.6869,153.316,POINT (-28.6869 153.316)
1999,NSW,Page,Eltham,ELTHAM,-28.7639799,153.4083755,POINT (-28.7639799 153.4083755)
2000,NSW,Page,Evans Head,EVANS HEAD,-29.1125,153.426,POINT (-29.1125 153.426)
2001,NSW,Page,Fairy Hill,FAIRY HILL,-28.7751,152.989,POINT (-28.7751 152.989)
2002,NSW,Page,Glenreagh,GLENREAGH,-30.0514788,152.9785037,POINT (-30.0514788 152.9785037)
2003,NSW,Page,Goolmangar,GOOLMANGAR,-28.7461,153.225,POINT (-28.7461 153.225)
2004,NSW,Page,Goonellabah,GOONELLABAH,-28.8182885,153.3223076,POINT (-28.8182885 153.3223076)
2005,NSW,Page,Goonellabah South,GOONELLABAH,-28.8247,153.326,POINT (-28.8247 153.326)
2006,NSW,Page,Grafton,GRAFTON,-29.6720097,152.9362119,POINT (-29.6720097 152.9362119)
2007,NSW,Page,Grafton Central,GRAFTON,-29.6818682,152.9332865,POINT (-29.6818682 152.9332865)
2008,NSW,Page,Grafton East,GRAFTON,-29.6891,152.937,POINT (-29.6891 152.937)
2009,NSW,Page,Grafton North,JUNCTION HILL,-29.6441,152.921,POINT (-29.6441 152.921)
2010,NSW,Page,Grafton PPVC,GRAFTON,-29.6816894,152.9336547,POINT (-29.6816894 152.9336547)
2011,NSW,Page,Gulmarrad,GULMARRAD,-29.489,153.234,POINT (-29.489 153.234)
2012,NSW,Page,Harwood Island,HARWOOD ISLAND,-29.4255402,153.2400612,POINT (-29.4255402 153.2400612)
2013,NSW,Page,Iluka,ILUKA,-29.4058971,153.3506053,POINT (-29.4058971 153.3506053)
2014,NSW,Page,Jiggi,JIGGI,-28.6780146,153.1816304,POINT (-28.6780146 153.1816304)
2015,NSW,Page,Karangi,KARANGI,-30.252937,153.0471828,POINT (-30.252937 153.0471828)
2016,NSW,Page,Korora (Page),KORORA,-30.25398,153.13145,POINT (-30.25398 153.13145)
2017,NSW,Page,Kyogle,KYOGLE,-28.6217024,153.0035789,POINT (-28.6217024 153.0035789)
2018,NSW,Page,Kyogle South,KYOGLE,-28.6258,153.002,POINT (-28.6258 153.002)
2019,NSW,Page,Lawrence,LAWRENCE,-29.4912,153.1,POINT (-29.4912 153.1)
2020,NSW,Page,Lismore,LISMORE,-28.810981,153.2773429,POINT (-28.810981 153.2773429)
2021,NSW,Page,Lismore Central,LISMORE,-28.8032218,153.2837704,POINT (-28.8032218 153.2837704)
2022,NSW,Page,Lismore City,LISMORE,-28.81303,153.2738827,POINT (-28.81303 153.2738827)
2023,NSW,Page,Lismore East,LISMORE EAST,-28.8214,153.296,POINT (-28.8214 153.296)
2024,NSW,Page,Lismore Heights,LISMORE HEIGHTS,-28.8069169,153.3012672,POINT (-28.8069169 153.3012672)
2025,NSW,Page,Lismore North,NORTH LISMORE,-28.7986667,153.2782919,POINT (-28.7986667 153.2782919)
2026,NSW,Page,Lismore PPVC,LISMORE,-28.8093154,153.2882876,POINT (-28.8093154 153.2882876)
2027,NSW,Page,Lismore South,SOUTH LISMORE,-28.8096,153.262,POINT (-28.8096 153.262)
